first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_07_21_2000.dat,2020-07-21,20:30,203.8540,17993,95.3217,0.780748E-02,0.154066,2.55567,95.5652,0.667844E-02,0.222386,2.78409
LostCreek_ts_data_2020_07_21_2030.dat,2020-07-21,21:00,203.8748,18000,95.2961,0.129441E-01,-0.424727,2.49154,95.5360,0.134600E-01,-0.313549,2.50907
LostCreek_ts_data_2020_07_21_2100.dat,2020-07-21,21:30,203.8956,17996,95.2418,0.105976E-01,0.395426,2.21923,95.4829,0.988739E-02,0.405529,2.34481
LostCreek_ts_data_2020_07_21_2130.dat,2020-07-21,22:00,203.9165,17991,95.2166,0.130801E-01,-0.539340,1.97904,95.4593,0.113514E-01,-0.590606,1.95340
LostCreek_ts_data_2020_07_21_2200.dat,2020-07-21,22:30,203.9373,18000,95.1803,0.164126E-01,-0.327119,1.96223,95.4229,0.174940E-01,-0.176910,1.87896
LostCreek_ts_data_2020_07_21_2230.dat,2020-07-21,23:00,203.9581,18000,95.1404,0.817360E-02,-0.106752,1.74145,95.3825,0.793494E-02,-0.412606,1.99827
LostCreek_ts_data_2020_07_21_2300.dat,2020-07-21,23:30,203.9790,18000,95.1182,0.815945E-02,-0.818864,4.06293,95.3578,0.796776E-02,-0.717681,3.97216
LostCreek_ts_data_2020_07_21_2330.dat,2020-07-22,00:00,204.0000,18000,95.1073,0.114310E-01,-0.620972,2.43394,95.3483,0.102528E-01,-0.552163,2.30597
not_enough_data,2020-07-22,00:30,204.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-22,01:00,204.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-22,01:30,204.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-22,02:00,204.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-22,02:30,204.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-22,03:00,204.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
