file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
not_enough_data,2020-07-05,01:00,187.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-05,01:30,187.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-05,02:00,187.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_05_0200.dat,2020-07-05,02:30,187.1041,0,17992,17992,0.236985E-03,2,-0.323701,2,-9999,-9999,0.545887,2,-9999,-9999,-16463.2,1,-9999,-9999,-9999,-9999,-9999,1009.88,57.0917,5.44985,15.3665,822.810,822.810,0.00000,0,868.717,46.5161,48.7854,-9999,0,0.829257E-01,-44398.8,-44398.8,0.00000,0,298.247,296.662,46062.3,0.531417,1031.57,0.535458E-01,-9999,0.156543E-01,2143.22,2888.98,0.294576E-01,74.1860,745.760,291.763,0.719255,-0.189274,0.657196E-01,0.719255,-0.189274,0.657196E-01,0.746640,1.40097,14.9036,-9999,-9999,-9999,0.211175E-01,0.321297E-01,1.46827,6.51104,-9999,0.279620E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.228490E-03,1.03718,-0.304320,1.06369,-9999,-9999,0.404719,1.42438,-9999,-9999,-0.201236E-02,1.87931,800000009,800000009,800000009,800000009,800000009,801100009,899999999,899999999,89999,89999,89,89,1,0,0,7,4,0,0,0.304759E-01,0.299299E-01,0.298278E-02,0.204044E-01,0.167651E-01,-9999,0.200958E-05,-0.555134E-03,0.404719E-03,-9999,-0.201236E-05,95.5092,95.7453
not_enough_data,2020-07-05,03:00,187.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_05_0300.dat,2020-07-05,03:30,187.1458,0,17988,17988,0.703322E-03,1,-0.134743,1,-9999,-9999,-9999,-9999,-9999,-9999,-7634.64,1,-9999,-9999,-9999,-9999,-9999,-9999,28.9705,2.89228,-9999,-9999,-9999,-9999,0,894.407,47.4951,49.8633,-9999,0,0.892934E-01,-47412.1,-47412.1,0.00000,0,295.836,294.375,46089.0,0.535653,1032.11,0.531023E-01,-9999,0.161172E-01,2189.59,2513.97,0.300889E-01,87.0967,324.386,292.106,0.135637,0.283595,0.323907E-01,0.135637,0.283595,0.323907E-01,0.316027,1.20190,273.482,-9999,-9999,-9999,0.362356E-01,0.287348E-01,17.8307,0.536153,-9999,0.672606E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.642717E-03,1.09429,-0.127637,1.05567,-9999,-9999,-9999,-9999,-9999,-9999,0.198597E-01,1.22836,800000009,800000009,800000009,800000009,800000009,810001009,899999999,899999999,89999,89999,89,89,1,0,0,23,8,0,2,0.226071E-01,0.295935E-01,0.110410E-02,0.251001E-01,-9999,-9999,0.132341E-04,-0.230869E-03,-9999,-9999,0.198597E-04,95.5400,95.7731
not_enough_data,2020-07-05,04:00,187.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_05_0400.dat,2020-07-05,04:30,187.1874,0,17996,17996,0.544443E-03,1,-0.268073,2,-9999,-9999,-9999,-9999,-9999,-9999,-16631.6,1,-9999,-9999,-9999,-9999,-9999,-9999,35.3634,4.01079,-9999,-9999,-9999,-9999,0,868.508,45.9185,48.1285,-9999,0,0.985032E-01,-52074.0,-52074.0,0.00000,0,295.027,293.071,46086.0,0.538328,1031.18,0.528705E-01,-9999,0.156505E-01,2116.77,2319.83,0.290725E-01,91.2467,203.063,291.565,0.619030,0.823871E-01,0.407174E-01,0.619030,0.823871E-01,0.407174E-01,0.625814,1.05713,354.216,-9999,-9999,-9999,0.318019E-01,0.188320E-01,6.05655,1.57846,-9999,0.151851E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.526650E-03,1.03379,-0.259400,1.03343,-9999,-9999,-9999,-9999,-9999,-9999,0.302623E-01,1.33921,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,9,3,1,4,5,1,6,0.103419E-01,0.239470E-01,0.842487E-03,0.603072E-01,-9999,-9999,0.146052E-04,-0.467293E-03,-9999,-9999,0.302623E-04,95.5374,95.7720
not_enough_data,2020-07-05,05:00,187.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_05_0500.dat,2020-07-05,05:30,187.2291,0,17985,17985,0.859846E-03,1,-0.450815,1,-9999,-9999,-9999,-9999,-9999,-9999,-26414.3,1,-9999,-9999,-9999,-9999,-9999,-9999,8.27157,0.946752,-9999,-9999,-9999,-9999,0,825.030,43.4899,45.4673,-9999,0,0.944318E-01,-49773.0,-49773.0,0.00000,0,293.631,292.046,46062.0,0.540440,1029.76,0.527132E-01,-9999,0.148670E-01,2003.77,2176.59,0.275092E-01,92.0600,172.821,290.693,-0.143390,0.262544,0.100258E-01,-0.143390,0.262544,0.100258E-01,0.299317,1.27778,243.850,-9999,-9999,-9999,0.398875E-01,0.420385E-01,7.10029,1.34642,-9999,0.203086E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.809051E-03,1.06278,-0.430469,1.04727,-9999,-9999,-9999,-9999,-9999,-9999,0.171458E-01,1.33677,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,0,0,2,0,2,6,0,0.340415E-01,0.471468E-01,0.142347E-02,0.741287E-01,-9999,-9999,0.103908E-04,-0.773500E-03,-9999,-9999,0.171458E-04,95.5148,95.7492
